anio;provincia_id;provincia_nombre;codigo_delito_snic_id;codigo_delito_snic_nombre;cantidad_hechos;cantidad_victimas
2015;2;Ciudad de Buenos Aires;26;Delitos contra la administracisn pzblica;3065;
2015;2;Ciudad de Buenos Aires;27;Delitos contra la fe pzblica;452;
2015;2;Ciudad de Buenos Aires;28;Ley 23.737 (estupefacientes);7140;
2015;2;Ciudad de Buenos Aires;29;Otros delitos previstos en leyes especiales;2084;
2015;6;Buenos Aires;1;Homicidios dolosos;1209;1240
2015;6;Buenos Aires;2;Homicidios dolosos en grado de tentativa;724;782
2015;6;Buenos Aires;3;Homicidios culposos en siniestros viales;711;991
2015;6;Buenos Aires;4;Homicidios culposos por otros hechos;487;570
2015;6;Buenos Aires;5;Lesiones dolosas;57370;60557
2015;6;Buenos Aires;6;Lesiones culposas en siniestros viales;27959;30954
2015;6;Buenos Aires;7;Lesiones culposas por otros hechos;9799;10492
2015;6;Buenos Aires;8;Otros delitos contra las personas;2800;2894
2015;6;Buenos Aires;9;Delitos contra el honor;1;1
2015;6;Buenos Aires;10;Violaciones;669;747
2015;6;Buenos Aires;11;Otros delitos contra la integridad sexual;4076;4665
2015;6;Buenos Aires;12;Delitos contra el estado civil;0;
2015;6;Buenos Aires;13;Amenazas;59629;
2015;6;Buenos Aires;14;Otros delitos contra la libertad;1506;
2015;6;Buenos Aires;15;Robos (excluye los agravados por el resultado de lesiones y/o muertes);80881;
2015;6;Buenos Aires;16;Tentativas de robo (excluye las agravadas por el res. de lesiones y/o muerte);9733;
2015;6;Buenos Aires;17;Robos agravados por el resultado de lesiones y/o muertes ;822;
2015;6;Buenos Aires;18;Tentativas de robo agravado por el resultado de lesiones y/o muertes;325;
2015;6;Buenos Aires;19;Hurtos;52057;
2015;6;Buenos Aires;20;Tentativas de hurto;3254;
2015;6;Buenos Aires;21;Otros delitos contra la propiedad;23030;
2015;6;Buenos Aires;22;Delitos contra la seguridad pzblica;1553;
2015;6;Buenos Aires;23;Delitos contra el orden pzblico;9738;
2015;6;Buenos Aires;24;Delitos contra la seguridad de la nacisn;0;
2015;6;Buenos Aires;25;Delitos contra los poderes pzblicos y el orden constitucional;0;
2015;6;Buenos Aires;26;Delitos contra la administracisn pzblica;12493;
2015;6;Buenos Aires;27;Delitos contra la fe pzblica;4690;
2015;6;Buenos Aires;28;Ley 23.737 (estupefacientes);14824;
2015;6;Buenos Aires;29;Otros delitos previstos en leyes especiales;5235;
2015;10;Catamarca;1;Homicidios dolosos;7;7
2015;10;Catamarca;2;Homicidios dolosos en grado de tentativa;2;2
2015;10;Catamarca;3;Homicidios culposos en siniestros viales;38;41
2015;10;Catamarca;4;Homicidios culposos por otros hechos;4;4
2015;10;Catamarca;5;Lesiones dolosas;4887;4893
2015;10;Catamarca;6;Lesiones culposas en siniestros viales;2627;3380
2015;10;Catamarca;7;Lesiones culposas por otros hechos;39;39
2015;10;Catamarca;8;Otros delitos contra las personas;992;997
2015;10;Catamarca;9;Delitos contra el honor;12;12
2015;10;Catamarca;10;Violaciones;14;14
2015;10;Catamarca;11;Otros delitos contra la integridad sexual;360;360
2015;10;Catamarca;12;Delitos contra el estado civil;0;
2015;10;Catamarca;13;Amenazas;5363;
2015;10;Catamarca;14;Otros delitos contra la libertad;159;
2015;10;Catamarca;15;Robos (excluye los agravados por el resultado de lesiones y/o muertes);5629;
2015;10;Catamarca;16;Tentativas de robo (excluye las agravadas por el res. de lesiones y/o muerte);635;
2015;10;Catamarca;17;Robos agravados por el resultado de lesiones y/o muertes ;1;
2015;10;Catamarca;18;Tentativas de robo agravado por el resultado de lesiones y/o muertes;0;
2015;10;Catamarca;19;Hurtos;4175;
2015;10;Catamarca;20;Tentativas de hurto;203;
2015;10;Catamarca;21;Otros delitos contra la propiedad;2925;
2015;10;Catamarca;22;Delitos contra la seguridad pzblica;11;
2015;10;Catamarca;23;Delitos contra el orden pzblico;14;
2015;10;Catamarca;24;Delitos contra la seguridad de la nacisn;10;
2015;10;Catamarca;25;Delitos contra los poderes pzblicos y el orden constitucional;0;
2015;10;Catamarca;26;Delitos contra la administracisn pzblica;297;
2015;10;Catamarca;27;Delitos contra la fe pzblica;68;
2015;10;Catamarca;28;Ley 23.737 (estupefacientes);40;
2015;10;Catamarca;29;Otros delitos previstos en leyes especiales;635;
2015;14;Csrdoba;1;Homicidios dolosos;128;136
2015;14;Csrdoba;2;Homicidios dolosos en grado de tentativa;22;27
2015;14;Csrdoba;3;Homicidios culposos en siniestros viales;321;345
2015;14;Csrdoba;4;Homicidios culposos por otros hechos;18;29
2015;14;Csrdoba;5;Lesiones dolosas;9451;9541
2015;14;Csrdoba;6;Lesiones culposas en siniestros viales;8013;9963
2015;14;Csrdoba;7;Lesiones culposas por otros hechos;1044;1059
2015;14;Csrdoba;8;Otros delitos contra las personas;22709;23024
2015;14;Csrdoba;9;Delitos contra el honor;63;63
2015;14;Csrdoba;10;Violaciones;257;261
2015;14;Csrdoba;11;Otros delitos contra la integridad sexual;1607;1615
2015;14;Csrdoba;12;Delitos contra el estado civil;2;
2015;14;Csrdoba;13;Amenazas;13656;
2015;14;Csrdoba;14;Otros delitos contra la libertad;994;
2015;14;Csrdoba;15;Robos (excluye los agravados por el resultado de lesiones y/o muertes);63826;
2015;14;Csrdoba;16;Tentativas de robo (excluye las agravadas por el res. de lesiones y/o muerte);1844;
2015;14;Csrdoba;17;Robos agravados por el resultado de lesiones y/o muertes ;80;
2015;14;Csrdoba;18;Tentativas de robo agravado por el resultado de lesiones y/o muertes;73;
2015;14;Csrdoba;19;Hurtos;24762;
2015;14;Csrdoba;20;Tentativas de hurto;560;
2015;14;Csrdoba;21;Otros delitos contra la propiedad;11058;
2015;14;Csrdoba;22;Delitos contra la seguridad pzblica;137;
2015;14;Csrdoba;23;Delitos contra el orden pzblico;83;
2015;14;Csrdoba;24;Delitos contra la seguridad de la nacisn;18;
2015;14;Csrdoba;25;Delitos contra los poderes pzblicos y el orden constitucional;5;
2015;14;Csrdoba;26;Delitos contra la administracisn pzblica;3353;
2015;14;Csrdoba;27;Delitos contra la fe pzblica;239;
2015;14;Csrdoba;28;Ley 23.737 (estupefacientes);532;
2015;14;Csrdoba;29;Otros delitos previstos en leyes especiales;2045;
2015;18;Corrientes;1;Homicidios dolosos;31;34
2015;18;Corrientes;2;Homicidios dolosos en grado de tentativa;54;63
2015;18;Corrientes;3;Homicidios culposos en siniestros viales;86;107
2015;18;Corrientes;4;Homicidios culposos por otros hechos;4;4
2015;18;Corrientes;5;Lesiones dolosas;2781;2982
2015;18;Corrientes;6;Lesiones culposas en siniestros viales;858;937
2015;18;Corrientes;7;Lesiones culposas por otros hechos;33;35
2015;18;Corrientes;8;Otros delitos contra las personas;258;269
2015;18;Corrientes;9;Delitos contra el honor;0;0
2015;18;Corrientes;10;Violaciones;123;201
2015;18;Corrientes;11;Otros delitos contra la integridad sexual;242;357
2015;18;Corrientes;12;Delitos contra el estado civil;2;
2015;18;Corrientes;13;Amenazas;3354;
2015;18;Corrientes;14;Otros delitos contra la libertad;298;
2015;18;Corrientes;15;Robos (excluye los agravados por el resultado de lesiones y/o muertes);5517;
2015;18;Corrientes;16;Tentativas de robo (excluye las agravadas por el res. de lesiones y/o muerte);440;
2015;18;Corrientes;17;Robos agravados por el resultado de lesiones y/o muertes ;1;
2015;18;Corrientes;18;Tentativas de robo agravado por el resultado de lesiones y/o muertes;0;
2015;18;Corrientes;19;Hurtos;2959;
2015;18;Corrientes;20;Tentativas de hurto;102;
2015;18;Corrientes;21;Otros delitos contra la propiedad;3006;
2015;18;Corrientes;22;Delitos contra la seguridad pzblica;104;
2015;18;Corrientes;23;Delitos contra el orden pzblico;4;
2015;18;Corrientes;24;Delitos contra la seguridad de la nacisn;1;
2015;18;Corrientes;25;Delitos contra los poderes pzblicos y el orden constitucional;0;
2015;18;Corrientes;26;Delitos contra la administracisn pzblica;276;
2015;18;Corrientes;27;Delitos contra la fe pzblica;47;
2015;18;Corrientes;28;Ley 23.737 (estupefacientes);150;
2015;18;Corrientes;29;Otros delitos previstos en leyes especiales;3201;
2015;22;Chaco;1;Homicidios dolosos;63;63
2015;22;Chaco;2;Homicidios dolosos en grado de tentativa;33;35
2015;22;Chaco;3;Homicidios culposos en siniestros viales;159;169
2015;22;Chaco;4;Homicidios culposos por otros hechos;67;68
2015;22;Chaco;5;Lesiones dolosas;2402;2709
2015;22;Chaco;6;Lesiones culposas en siniestros viales;942;1341
2015;22;Chaco;7;Lesiones culposas por otros hechos;27;27
2015;22;Chaco;8;Otros delitos contra las personas;390;472
2015;22;Chaco;9;Delitos contra el honor;0;0
2015;22;Chaco;10;Violaciones;145;153
2015;22;Chaco;11;Otros delitos contra la integridad sexual;213;229
2015;22;Chaco;12;Delitos contra el estado civil;2;
2015;22;Chaco;13;Amenazas;2412;
2015;22;Chaco;14;Otros delitos contra la libertad;48;
2015;22;Chaco;15;Robos (excluye los agravados por el resultado de lesiones y/o muertes);5755;
2015;22;Chaco;16;Tentativas de robo (excluye las agravadas por el res. de lesiones y/o muerte);582;
2015;22;Chaco;17;Robos agravados por el resultado de lesiones y/o muertes ;0;
2015;22;Chaco;18;Tentativas de robo agravado por el resultado de lesiones y/o muertes;0;
2015;22;Chaco;19;Hurtos;7197;
2015;22;Chaco;20;Tentativas de hurto;304;
2015;22;Chaco;21;Otros delitos contra la propiedad;1658;
2015;22;Chaco;22;Delitos contra la seguridad pzblica;336;
2015;22;Chaco;23;Delitos contra el orden pzblico;1;
2015;22;Chaco;24;Delitos contra la seguridad de la nacisn;0;
2015;22;Chaco;25;Delitos contra los poderes pzblicos y el orden constitucional;6;
2015;22;Chaco;26;Delitos contra la administracisn pzblica;626;
2015;22;Chaco;27;Delitos contra la fe pzblica;93;
2015;22;Chaco;28;Ley 23.737 (estupefacientes);694;
2015;22;Chaco;29;Otros delitos previstos en leyes especiales;810;
2015;26;Chubut;1;Homicidios dolosos;36;38
2015;26;Chubut;2;Homicidios dolosos en grado de tentativa;32;32
2015;26;Chubut;3;Homicidios culposos en siniestros viales;42;48
2015;26;Chubut;4;Homicidios culposos por otros hechos;7;7
2015;26;Chubut;5;Lesiones dolosas;1669;1705
2015;26;Chubut;6;Lesiones culposas en siniestros viales;337;421
2015;26;Chubut;7;Lesiones culposas por otros hechos;47;47
2015;26;Chubut;8;Otros delitos contra las personas;1300;1312
2015;26;Chubut;9;Delitos contra el honor;4;5
2015;26;Chubut;10;Violaciones;60;61
2015;26;Chubut;11;Otros delitos contra la integridad sexual;144;147
2015;26;Chubut;12;Delitos contra el estado civil;2;
2015;26;Chubut;13;Amenazas;2706;
2015;26;Chubut;14;Otros delitos contra la libertad;198;
2015;26;Chubut;15;Robos (excluye los agravados por el resultado de lesiones y/o muertes);4959;
2015;26;Chubut;16;Tentativas de robo (excluye las agravadas por el res. de lesiones y/o muerte);543;
2015;26;Chubut;17;Robos agravados por el resultado de lesiones y/o muertes ;50;
2015;26;Chubut;18;Tentativas de robo agravado por el resultado de lesiones y/o muertes;12;
2015;26;Chubut;19;Hurtos;2718;
2015;26;Chubut;20;Tentativas de hurto;323;
2015;26;Chubut;21;Otros delitos contra la propiedad;2263;
2015;26;Chubut;22;Delitos contra la seguridad pzblica;180;
2015;26;Chubut;23;Delitos contra el orden pzblico;48;
2015;26;Chubut;24;Delitos contra la seguridad de la nacisn;5;
2015;26;Chubut;25;Delitos contra los poderes pzblicos y el orden constitucional;6;
2015;26;Chubut;26;Delitos contra la administracisn pzblica;544;
2015;26;Chubut;27;Delitos contra la fe pzblica;27;
2015;26;Chubut;28;Ley 23.737 (estupefacientes);112;
2015;26;Chubut;29;Otros delitos previstos en leyes especiales;285;
2015;30;Entre Rmos;1;Homicidios dolosos;63;63
2015;30;Entre Rmos;2;Homicidios dolosos en grado de tentativa;77;77
2015;30;Entre Rmos;3;Homicidios culposos en siniestros viales;187;223
2015;30;Entre Rmos;4;Homicidios culposos por otros hechos;5;5
2015;30;Entre Rmos;5;Lesiones dolosas;2618;2665
2015;30;Entre Rmos;6;Lesiones culposas en siniestros viales;2766;2883
2015;30;Entre Rmos;7;Lesiones culposas por otros hechos;49;50
2015;30;Entre Rmos;8;Otros delitos contra las personas;4928;4973
2015;30;Entre Rmos;9;Delitos contra el honor;45;45
2015;30;Entre Rmos;10;Violaciones;44;44
2015;30;Entre Rmos;11;Otros delitos contra la integridad sexual;115;117
2015;30;Entre Rmos;12;Delitos contra el estado civil;0;
2015;30;Entre Rmos;13;Amenazas;3503;
2015;30;Entre Rmos;14;Otros delitos contra la libertad;145;
2015;30;Entre Rmos;15;Robos (excluye los agravados por el resultado de lesiones y/o muertes);6681;
2015;30;Entre Rmos;16;Tentativas de robo (excluye las agravadas por el res. de lesiones y/o muerte);344;
2015;30;Entre Rmos;17;Robos agravados por el resultado de lesiones y/o muertes ;0;
2015;30;Entre Rmos;18;Tentativas de robo agravado por el resultado de lesiones y/o muertes;0;
2015;30;Entre Rmos;19;Hurtos;5421;
2015;30;Entre Rmos;20;Tentativas de hurto;173;
2015;30;Entre Rmos;21;Otros delitos contra la propiedad;3663;
2015;30;Entre Rmos;22;Delitos contra la seguridad pzblica;205;
2015;30;Entre Rmos;23;Delitos contra el orden pzblico;13;
2015;30;Entre Rmos;24;Delitos contra la seguridad de la nacisn;0;
2015;30;Entre Rmos;25;Delitos contra los poderes pzblicos y el orden constitucional;0;
2015;30;Entre Rmos;26;Delitos contra la administracisn pzblica;440;
2015;30;Entre Rmos;27;Delitos contra la fe pzblica;48;
2015;30;Entre Rmos;28;Ley 23.737 (estupefacientes);544;
2015;30;Entre Rmos;29;Otros delitos previstos en leyes especiales;5299;
2015;34;Formosa;1;Homicidios dolosos;52;55
2015;34;Formosa;2;Homicidios dolosos en grado de tentativa;53;64
2015;34;Formosa;3;Homicidios culposos en siniestros viales;74;81
2015;34;Formosa;4;Homicidios culposos por otros hechos;1;1
2015;34;Formosa;5;Lesiones dolosas;2581;2864
2015;34;Formosa;6;Lesiones culposas en siniestros viales;727;894
2015;34;Formosa;7;Lesiones culposas por otros hechos;0;0
2015;34;Formosa;8;Otros delitos contra las personas;169;179
2015;34;Formosa;9;Delitos contra el honor;0;0
2015;34;Formosa;10;Violaciones;42;44
2015;34;Formosa;11;Otros delitos contra la integridad sexual;124;129
2015;34;Formosa;12;Delitos contra el estado civil;0;
2015;34;Formosa;13;Amenazas;2237;
2015;34;Formosa;14;Otros delitos contra la libertad;288;
2015;34;Formosa;15;Robos (excluye los agravados por el resultado de lesiones y/o muertes);2992;
2015;34;Formosa;16;Tentativas de robo (excluye las agravadas por el res. de lesiones y/o muerte);291;
2015;34;Formosa;17;Robos agravados por el resultado de lesiones y/o muertes ;0;
2015;34;Formosa;18;Tentativas de robo agravado por el resultado de lesiones y/o muertes;15;
2015;34;Formosa;19;Hurtos;3693;
2015;34;Formosa;20;Tentativas de hurto;303;
2015;34;Formosa;21;Otros delitos contra la propiedad;1761;
2015;34;Formosa;22;Delitos contra la seguridad pzblica;255;
2015;34;Formosa;23;Delitos contra el orden pzblico;69;
2015;34;Formosa;24;Delitos contra la seguridad de la nacisn;2;
2015;34;Formosa;25;Delitos contra los poderes pzblicos y el orden constitucional;0;
2015;34;Formosa;26;Delitos contra la administracisn pzblica;726;
2015;34;Formosa;27;Delitos contra la fe pzblica;11;
2015;34;Formosa;28;Ley 23.737 (estupefacientes);295;
2015;34;Formosa;29;Otros delitos previstos en leyes especiales;295;
2015;38;Jujuy;1;Homicidios dolosos;37;38
2015;38;Jujuy;2;Homicidios dolosos en grado de tentativa;25;26
2015;38;Jujuy;3;Homicidios culposos en siniestros viales;88;102
2015;38;Jujuy;4;Homicidios culposos por otros hechos;12;13
2015;38;Jujuy;5;Lesiones dolosas;1364;1430
2015;38;Jujuy;6;Lesiones culposas en siniestros viales;746;877
2015;38;Jujuy;7;Lesiones culposas por otros hechos;151;173
2015;38;Jujuy;8;Otros delitos contra las personas;256;273
2015;38;Jujuy;9;Delitos contra el honor;31;40
2015;38;Jujuy;10;Violaciones;112;121
2015;38;Jujuy;11;Otros delitos contra la integridad sexual;57;57
2015;38;Jujuy;12;Delitos contra el estado civil;11;
2015;38;Jujuy;13;Amenazas;1114;
2015;38;Jujuy;14;Otros delitos contra la libertad;31;
2015;38;Jujuy;15;Robos (excluye los agravados por el resultado de lesiones y/o muertes);8231;
2015;38;Jujuy;16;Tentativas de robo (excluye las agravadas por el res. de lesiones y/o muerte);347;
2015;38;Jujuy;17;Robos agravados por el resultado de lesiones y/o muertes ;45;
2015;38;Jujuy;18;Tentativas de robo agravado por el resultado de lesiones y/o muertes;19;
2015;38;Jujuy;19;Hurtos;5266;
2015;38;Jujuy;20;Tentativas de hurto;250;
2015;38;Jujuy;21;Otros delitos contra la propiedad;2194;
2015;38;Jujuy;22;Delitos contra la seguridad pzblica;94;
2015;38;Jujuy;23;Delitos contra el orden pzblico;42;
2015;38;Jujuy;24;Delitos contra la seguridad de la nacisn;3;
2015;38;Jujuy;25;Delitos contra los poderes pzblicos y el orden constitucional;7;
2015;38;Jujuy;26;Delitos contra la administracisn pzblica;104;
2015;38;Jujuy;27;Delitos contra la fe pzblica;24;
2015;38;Jujuy;28;Ley 23.737 (estupefacientes);1421;
2015;38;Jujuy;29;Otros delitos previstos en leyes especiales;979;
2015;42;La Pampa;1;Homicidios dolosos;9;10
2015;42;La Pampa;2;Homicidios dolosos en grado de tentativa;0;0
2015;42;La Pampa;3;Homicidios culposos en siniestros viales;60;76
2015;42;La Pampa;4;Homicidios culposos por otros hechos;4;4
2015;42;La Pampa;5;Lesiones dolosas;1467;1597
2015;42;La Pampa;6;Lesiones culposas en siniestros viales;368;480
2015;42;La Pampa;7;Lesiones culposas por otros hechos;24;33
2015;42;La Pampa;8;Otros delitos contra las personas;35;36
2015;42;La Pampa;9;Delitos contra el honor;0;0
2015;42;La Pampa;10;Violaciones;43;44
2015;42;La Pampa;11;Otros delitos contra la integridad sexual;80;84
2015;42;La Pampa;12;Delitos contra el estado civil;0;
2015;42;La Pampa;13;Amenazas;1827;
2015;42;La Pampa;14;Otros delitos contra la libertad;64;
2015;42;La Pampa;15;Robos (excluye los agravados por el resultado de lesiones y/o muertes);2389;
2015;42;La Pampa;16;Tentativas de robo (excluye las agravadas por el res. de lesiones y/o muerte);280;
2015;42;La Pampa;17;Robos agravados por el resultado de lesiones y/o muertes ;9;
2015;42;La Pampa;18;Tentativas de robo agravado por el resultado de lesiones y/o muertes;0;
2015;42;La Pampa;19;Hurtos;3321;
2015;42;La Pampa;20;Tentativas de hurto;147;
2015;42;La Pampa;21;Otros delitos contra la propiedad;1201;
2015;42;La Pampa;22;Delitos contra la seguridad pzblica;0;
2015;42;La Pampa;23;Delitos contra el orden pzblico;0;
2015;42;La Pampa;24;Delitos contra la seguridad de la nacisn;0;
2015;42;La Pampa;25;Delitos contra los poderes pzblicos y el orden constitucional;0;
2015;42;La Pampa;26;Delitos contra la administracisn pzblica;579;
2015;42;La Pampa;27;Delitos contra la fe pzblica;37;
2015;42;La Pampa;28;Ley 23.737 (estupefacientes);371;
2015;42;La Pampa;29;Otros delitos previstos en leyes especiales;2;
2015;46;La Rioja;1;Homicidios dolosos;7;7
2015;46;La Rioja;2;Homicidios dolosos en grado de tentativa;8;8
2015;46;La Rioja;3;Homicidios culposos en siniestros viales;11;12
2015;46;La Rioja;4;Homicidios culposos por otros hechos;0;0
2015;46;La Rioja;5;Lesiones dolosas;549;566
2015;46;La Rioja;6;Lesiones culposas en siniestros viales;1508;1896
2015;46;La Rioja;7;Lesiones culposas por otros hechos;0;0
2015;46;La Rioja;8;Otros delitos contra las personas;40;40
2015;46;La Rioja;9;Delitos contra el honor;0;0
2015;46;La Rioja;10;Violaciones;27;27
2015;46;La Rioja;11;Otros delitos contra la integridad sexual;37;37
2015;46;La Rioja;12;Delitos contra el estado civil;0;
2015;46;La Rioja;13;Amenazas;310;
2015;46;La Rioja;14;Otros delitos contra la libertad;1;
2015;46;La Rioja;15;Robos (excluye los agravados por el resultado de lesiones y/o muertes);1533;
2015;46;La Rioja;16;Tentativas de robo (excluye las agravadas por el res. de lesiones y/o muerte);37;
2015;46;La Rioja;17;Robos agravados por el resultado de lesiones y/o muertes ;0;
2015;46;La Rioja;18;Tentativas de robo agravado por el resultado de lesiones y/o muertes;0;
2015;46;La Rioja;19;Hurtos;1923;
2015;46;La Rioja;20;Tentativas de hurto;24;
2015;46;La Rioja;21;Otros delitos contra la propiedad;436;
2015;46;La Rioja;22;Delitos contra la seguridad pzblica;69;
2015;46;La Rioja;23;Delitos contra el orden pzblico;13;
2015;46;La Rioja;24;Delitos contra la seguridad de la nacisn;0;
2015;46;La Rioja;25;Delitos contra los poderes pzblicos y el orden constitucional;0;
2015;46;La Rioja;26;Delitos contra la administracisn pzblica;2;
2015;46;La Rioja;27;Delitos contra la fe pzblica;10;
2015;46;La Rioja;28;Ley 23.737 (estupefacientes);73;
2015;46;La Rioja;29;Otros delitos previstos en leyes especiales;125;
2015;50;Mendoza;1;Homicidios dolosos;141;141
2015;50;Mendoza;2;Homicidios dolosos en grado de tentativa;8;8
2015;50;Mendoza;3;Homicidios culposos en siniestros viales;168;177
2015;50;Mendoza;4;Homicidios culposos por otros hechos;313;313
2015;50;Mendoza;5;Lesiones dolosas;23315;23383
2015;50;Mendoza;6;Lesiones culposas en siniestros viales;2767;3003
2015;50;Mendoza;7;Lesiones culposas por otros hechos;15017;15018
2015;50;Mendoza;8;Otros delitos contra las personas;4334;4334
2015;50;Mendoza;9;Delitos contra el honor;60;60
2015;50;Mendoza;10;Violaciones;353;357
2015;50;Mendoza;11;Otros delitos contra la integridad sexual;1793;1796
2015;50;Mendoza;12;Delitos contra el estado civil;37;
2015;50;Mendoza;13;Amenazas;21371;
2015;50;Mendoza;14;Otros delitos contra la libertad;1938;
2015;50;Mendoza;15;Robos (excluye los agravados por el resultado de lesiones y/o muertes);60199;
2015;50;Mendoza;16;Tentativas de robo (excluye las agravadas por el res. de lesiones y/o muerte);530;
2015;50;Mendoza;17;Robos agravados por el resultado de lesiones y/o muertes ;4040;
2015;50;Mendoza;18;Tentativas de robo agravado por el resultado de lesiones y/o muertes;47;
2015;50;Mendoza;19;Hurtos;43710;
2015;50;Mendoza;20;Tentativas de hurto;285;
2015;50;Mendoza;21;Otros delitos contra la propiedad;15469;
2015;50;Mendoza;22;Delitos contra la seguridad pzblica;2395;
2015;50;Mendoza;23;Delitos contra el orden pzblico;87;
2015;50;Mendoza;24;Delitos contra la seguridad de la nacisn;6;
2015;50;Mendoza;25;Delitos contra los poderes pzblicos y el orden constitucional;45;
2015;50;Mendoza;26;Delitos contra la administracisn pzblica;4757;
2015;50;Mendoza;27;Delitos contra la fe pzblica;513;
2015;50;Mendoza;28;Ley 23.737 (estupefacientes);2208;
2015;50;Mendoza;29;Otros delitos previstos en leyes especiales;5701;
2015;54;Misiones;1;Homicidios dolosos;48;57
2015;54;Misiones;2;Homicidios dolosos en grado de tentativa;39;47
2015;54;Misiones;3;Homicidios culposos en siniestros viales;187;210
2015;54;Misiones;4;Homicidios culposos por otros hechos;24;24
2015;54;Misiones;5;Lesiones dolosas;1542;1595
2015;54;Misiones;6;Lesiones culposas en siniestros viales;831;982
2015;54;Misiones;7;Lesiones culposas por otros hechos;184;191
2015;54;Misiones;8;Otros delitos contra las personas;1421;1450
2015;54;Misiones;9;Delitos contra el honor;6;6
2015;54;Misiones;10;Violaciones;267;277
2015;54;Misiones;11;Otros delitos contra la integridad sexual;389;401
2015;54;Misiones;12;Delitos contra el estado civil;49;
2015;54;Misiones;13;Amenazas;3506;
2015;54;Misiones;14;Otros delitos contra la libertad;214;
2015;54;Misiones;15;Robos (excluye los agravados por el resultado de lesiones y/o muertes);5316;
2015;54;Misiones;16;Tentativas de robo (excluye las agravadas por el res. de lesiones y/o muerte);409;
2015;54;Misiones;17;Robos agravados por el resultado de lesiones y/o muertes ;137;
2015;54;Misiones;18;Tentativas de robo agravado por el resultado de lesiones y/o muertes;86;
2015;54;Misiones;19;Hurtos;9090;
2015;54;Misiones;20;Tentativas de hurto;332;
2015;54;Misiones;21;Otros delitos contra la propiedad;2288;
2015;54;Misiones;22;Delitos contra la seguridad pzblica;360;
2015;54;Misiones;23;Delitos contra el orden pzblico;18;
2015;54;Misiones;24;Delitos contra la seguridad de la nacisn;4;
2015;54;Misiones;25;Delitos contra los poderes pzblicos y el orden constitucional;58;
2015;54;Misiones;26;Delitos contra la administracisn pzblica;49;
2015;54;Misiones;27;Delitos contra la fe pzblica;105;
2015;54;Misiones;28;Ley 23.737 (estupefacientes);324;
2015;54;Misiones;29;Otros delitos previstos en leyes especiales;2208;
2015;58;Neuquin;1;Homicidios dolosos;43;43
2015;58;Neuquin;2;Homicidios dolosos en grado de tentativa;6;6
2015;58;Neuquin;3;Homicidios culposos en siniestros viales;93;99
2015;58;Neuquin;4;Homicidios culposos por otros hechos;3;5
2015;58;Neuquin;5;Lesiones dolosas;1895;1914
2015;58;Neuquin;6;Lesiones culposas en siniestros viales;118;133
2015;58;Neuquin;7;Lesiones culposas por otros hechos;72;72
2015;58;Neuquin;8;Otros delitos contra las personas;986;1028
2015;58;Neuquin;9;Delitos contra el honor;19;19
2015;58;Neuquin;10;Violaciones;49;49
2015;58;Neuquin;11;Otros delitos contra la integridad sexual;208;211
2015;58;Neuquin;12;Delitos contra el estado civil;9;
2015;58;Neuquin;13;Amenazas;2566;
2015;58;Neuquin;14;Otros delitos contra la libertad;88;
2015;58;Neuquin;15;Robos (excluye los agravados por el resultado de lesiones y/o muertes);13227;
2015;58;Neuquin;16;Tentativas de robo (excluye las agravadas por el res. de lesiones y/o muerte);1106;
2015;58;Neuquin;17;Robos agravados por el resultado de lesiones y/o muertes ;331;
2015;58;Neuquin;18;Tentativas de robo agravado por el resultado de lesiones y/o muertes;66;
2015;58;Neuquin;19;Hurtos;6483;
2015;58;Neuquin;20;Tentativas de hurto;359;
2015;58;Neuquin;21;Otros delitos contra la propiedad;3796;
2015;58;Neuquin;22;Delitos contra la seguridad pzblica;232;
2015;58;Neuquin;23;Delitos contra el orden pzblico;68;
2015;58;Neuquin;24;Delitos contra la seguridad de la nacisn;12;
2015;58;Neuquin;25;Delitos contra los poderes pzblicos y el orden constitucional;60;
2015;58;Neuquin;26;Delitos contra la administracisn pzblica;598;
2015;58;Neuquin;27;Delitos contra la fe pzblica;58;
2015;58;Neuquin;28;Ley 23.737 (estupefacientes);166;
2015;58;Neuquin;29;Otros delitos previstos en leyes especiales;533;
2015;62;Rmo Negro;1;Homicidios dolosos;52;52
2015;62;Rmo Negro;2;Homicidios dolosos en grado de tentativa;31;31
2015;62;Rmo Negro;3;Homicidios culposos en siniestros viales;83;83
2015;62;Rmo Negro;4;Homicidios culposos por otros hechos;0;0
2015;62;Rmo Negro;5;Lesiones dolosas;2736;2736
2015;62;Rmo Negro;6;Lesiones culposas en siniestros viales;697;697
2015;62;Rmo Negro;7;Lesiones culposas por otros hechos;0;0
2015;62;Rmo Negro;8;Otros delitos contra las personas;255;255
2015;62;Rmo Negro;9;Delitos contra el honor;0;0
2015;62;Rmo Negro;10;Violaciones;58;58
2015;62;Rmo Negro;11;Otros delitos contra la integridad sexual;260;266
2015;62;Rmo Negro;12;Delitos contra el estado civil;0;
2015;62;Rmo Negro;13;Amenazas;3547;
2015;62;Rmo Negro;14;Otros delitos contra la libertad;391;
2015;62;Rmo Negro;15;Robos (excluye los agravados por el resultado de lesiones y/o muertes);8027;
2015;62;Rmo Negro;16;Tentativas de robo (excluye las agravadas por el res. de lesiones y/o muerte);906;
2015;62;Rmo Negro;17;Robos agravados por el resultado de lesiones y/o muertes ;0;
